Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5375862,SA_0000001688,COUNTRY,SVN,EUR,Europe,YEAR,2020,SEX,SEX_MLE,,,,,,,16.4 [11.6 - 20.7],16.40339,11.60329,20.73975,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
5375938,SA_0000001688,COUNTRY,SUR,AMR,Americas,YEAR,2017,SEX,SEX_MLE,,,,,,,10.2 [6.6 - 14.0],10.22447,6.59529,14.02521,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
5376191,SA_0000001688,REGION,AMR,,,YEAR,2011,SEX,SEX_BTSX,,,,,,,7.8 [6.7 - 9.1],7.82796,6.70096,9.0772,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
5376422,SA_0000001688,UNREGION,419,,,YEAR,2015,SEX,SEX_FMLE,,,,,,,2.8 [2.3-3.3],2.76682,2.31439,3.28335,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55Z,2015,2015-01-01,2015-12-31
5376499,SA_0000001688,COUNTRY,FSM,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,,,,,,,0.8 [0.3 - 1.4],0.82207,0.32799,1.39167,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
5377818,SA_0000001688,COUNTRY,ATG,AMR,Americas,YEAR,2020,SEX,SEX_FMLE,,,,,,,2.8 [1.3 - 4.4],2.77507,1.34012,4.38182,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
5379033,SA_0000001688,COUNTRY,ARG,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,,,,,,,8.3 [5.8 - 11.0],8.34435,5.78982,10.9924,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
5379268,SA_0000001688,COUNTRY,HRV,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,15.3 [9.2 - 21.6],15.3482,9.22333,21.5826,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
5379818,SA_0000001688,COUNTRY,GHA,AFR,Africa,YEAR,2015,SEX,SEX_FMLE,,,,,,,2.0 [0.9 - 3.0],1.9594800000000001,0.91951,3.0183,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
5380075,SA_0000001688,COUNTRY,FJI,WPR,Western Pacific,YEAR,2015,SEX,SEX_MLE,,,,,,,5.1 [2.1 - 8.3],5.07609,2.12258,8.26964,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
5381936,SA_0000001688,COUNTRY,FSM,WPR,Western Pacific,YEAR,2009,SEX,SEX_BTSX,,,,,,,2.5 [1.0 - 4.2],2.54327,1.00374,4.22193,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
5382441,SA_0000001688,COUNTRY,MNG,WPR,Western Pacific,YEAR,2012,SEX,SEX_BTSX,,,,,,,9.6 [6.9 - 12.4],9.61763,6.91222,12.38925,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
5382529,SA_0000001688,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_MLE,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
5384432,SA_0000001688,COUNTRY,HTI,AMR,Americas,YEAR,2016,SEX,SEX_FMLE,,,,,,,1.4 [0.7 - 2.1],1.36941,0.71125,2.1294400000000002,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
5385422,SA_0000001688,COUNTRY,KIR,WPR,Western Pacific,YEAR,2005,SEX,SEX_BTSX,,,,,,,1.1 [0.0 - 2.8],1.11892,0,2.80446,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
5385450,SA_0000001688,COUNTRY,FRA,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,5.4 [3.9 - 7.0],5.37997,3.88409,7.02875,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
5386245,SA_0000001688,COUNTRY,KIR,WPR,Western Pacific,YEAR,2018,SEX,SEX_MLE,,,,,,,1.3 [0.0 - 3.8],1.30756,0,3.75482,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
5386518,SA_0000001688,COUNTRY,LBR,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,1.4 [0.7 - 2.2],1.43304,0.71045,2.21385,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
5387085,SA_0000001688,COUNTRY,WSM,WPR,Western Pacific,YEAR,2020,SEX,SEX_BTSX,,,,,,,2.3 [0.7 - 4.0],2.34881,0.72021,4.0265,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
5387798,SA_0000001688,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_BTSX,,,,,,,1.8 [0.5 - 3.1],1.75983,0.51892,3.08353,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
5388487,SA_0000001688,COUNTRY,KEN,AFR,Africa,YEAR,2016,SEX,SEX_MLE,,,,,,,4.8 [2.2 - 7.7],4.7582,2.22316,7.65331,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
5388928,SA_0000001688,COUNTRY,BFA,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,,,,,,,7.9 [4.9 - 10.8],7.86246,4.93707,10.81144,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
5389416,SA_0000001688,COUNTRY,CRI,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,1.3 [0.7 - 2.1],1.34251,0.69807,2.05258,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
5391187,SA_0000001688,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
5391208,SA_0000001688,COUNTRY,SEN,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,0.4 [0.0 - 1.1],0.38706,0,1.05644,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
5391812,SA_0000001688,COUNTRY,TZA,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,10.4 [6.5 - 14.0],10.35652,6.50135,13.99028,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
5393924,SA_0000001688,COUNTRY,CHE,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,18.3 [13.3 - 23.4],18.27321,13.31001,23.41668,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
5394455,SA_0000001688,COUNTRY,MUS,AFR,Africa,YEAR,2010,SEX,SEX_BTSX,,,,,,,7.7 [5.0 - 10.4],7.67242,5.03018,10.415,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
5394542,SA_0000001688,COUNTRY,VUT,WPR,Western Pacific,YEAR,2014,SEX,SEX_MLE,,,,,,,2.9 [0.3 - 5.8],2.88772,0.30375,5.81134,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
5395718,SA_0000001688,COUNTRY,HND,AMR,Americas,YEAR,2005,SEX,SEX_BTSX,,,,,,,3.4 [1.8 - 5.2],3.39414,1.81573,5.20627,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
5395946,SA_0000001688,COUNTRY,KIR,WPR,Western Pacific,YEAR,2002,SEX,SEX_MLE,,,,,,,2.4 [0.0 - 5.9],2.42417,0,5.91824,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
5396862,SA_0000001688,COUNTRY,CAN,AMR,Americas,YEAR,2017,SEX,SEX_MLE,,,,,,,15.7 [10.8 - 20.7],15.67773,10.75197,20.68239,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
5397368,SA_0000001688,COUNTRY,VNM,WPR,Western Pacific,YEAR,2017,SEX,SEX_FMLE,,,,,,,3.8 [2.2 - 5.3],3.77013,2.15411,5.32699,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
5397468,SA_0000001688,COUNTRY,ERI,AFR,Africa,YEAR,2004,SEX,SEX_BTSX,,,,,,,0.9 [0.2 - 1.9],0.89437,0.15382,1.88856,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
5399408,SA_0000001688,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_MLE,,,,,,,0.8 [0.0 - 2.2],0.84536,0,2.21635,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
5401181,SA_0000001688,COUNTRY,UZB,EUR,Europe,YEAR,2013,SEX,SEX_MLE,,,,,,,3.8 [1.6 - 6.1],3.78775,1.58731,6.10103,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
5401298,SA_0000001688,COUNTRY,MWI,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,1.1 [0.5 - 1.9],1.14439,0.45302,1.89667,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
5401792,SA_0000001688,COUNTRY,SVK,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,10.1 [7.3 - 13.4],10.14165,7.29968,13.36803,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
5402059,SA_0000001688,COUNTRY,ISL,EUR,Europe,YEAR,2011,SEX,SEX_FMLE,,,,,,,3.4 [2.2 - 4.6],3.37327,2.24975,4.63918,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
5402348,SA_0000001688,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_MLE,,,,,,,3.0 [0.6 - 5.7],3.01043,0.57697,5.72575,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
5402731,SA_0000001688,COUNTRY,POL,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,18.7 [13.3 - 24.0],18.67462,13.27868,24.03578,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
5403209,SA_0000001688,COUNTRY,TJK,EUR,Europe,YEAR,2006,SEX,SEX_FMLE,,,,,,,0.2 [0.0 - 0.4],0.20057,0.01152,0.42704,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
5403751,SA_0000001688,COUNTRY,CIV,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,,,,,,,1.5 [0.8 - 2.2],1.45892,0.77958,2.23471,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
5404163,SA_0000001688,COUNTRY,GNB,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,7.3 [4.1 - 10.9],7.31981,4.11005,10.8574,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
5404485,SA_0000001688,COUNTRY,DNK,EUR,Europe,YEAR,2011,SEX,SEX_BTSX,,,,,,,10.1 [7.3 - 13.1],10.10592,7.26069,13.14609,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
5405145,SA_0000001688,COUNTRY,LUX,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,,,,,,,6.0 [4.3 - 7.7],5.96724,4.33224,7.74433,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
5405190,SA_0000001688,COUNTRY,BEL,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,4.7 [3.3 - 6.2],4.69755,3.30068,6.19227,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
5405608,SA_0000001688,COUNTRY,COK,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,,,,,,,4.0 [2.5 - 5.7],4.01618,2.5089,5.65158,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
5406209,SA_0000001688,UNREGION,53,,,YEAR,2015,SEX,SEX_MLE,,,,,,,15.9 [12.1-19.8],15.91835,12.05577,19.81811,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53Z,2015,2015-01-01,2015-12-31
5406513,SA_0000001688,UNREGION,419,,,YEAR,2010,SEX,SEX_BTSX,,,,,,,6.7 [5.7-7.9],6.74141,5.66212,7.94083,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55Z,2010,2010-01-01,2010-12-31
5406652,SA_0000001688,COUNTRY,VUT,WPR,Western Pacific,YEAR,2001,SEX,SEX_FMLE,,,,,,,0.4 [0.0 - 0.9],0.43866,0,0.93381,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
5407264,SA_0000001688,COUNTRY,WSM,WPR,Western Pacific,YEAR,2008,SEX,SEX_BTSX,,,,,,,3.4 [1.4 - 5.4],3.39451,1.42371,5.3922,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
5408283,SA_0000001688,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,,,,,,,2.0 [0.5 - 3.7],2.01463,0.52627,3.69825,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
5409410,SA_0000001688,COUNTRY,NRU,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,,,,,,,5.5 [2.8 - 8.3],5.4601,2.77727,8.26665,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
5409581,SA_0000001688,COUNTRY,DZA,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,0.8 [0.0 - 1.8],0.75423,0.01007,1.81056,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
5409842,SA_0000001688,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.2],0.02778,0,0.21907,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
5410443,SA_0000001688,COUNTRY,NIU,WPR,Western Pacific,YEAR,2016,SEX,SEX_MLE,,,,,,,15.6 [10.7 - 20.4],15.57618,10.71393,20.35701,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
5410503,SA_0000001688,COUNTRY,CUB,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,,,,,,,2.3 [1.4 - 3.4],2.34216,1.39544,3.3635,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
5410925,SA_0000001688,COUNTRY,COL,AMR,Americas,YEAR,2002,SEX,SEX_BTSX,,,,,,,5.2 [3.1 - 7.4],5.19583,3.06577,7.44464,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
5411017,SA_0000001688,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_BTSX,,,,,,,0.5 [0.0 - 1.2],0.47432,0,1.22131,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
5411189,SA_0000001688,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
5411812,SA_0000001688,COUNTRY,GRD,AMR,Americas,YEAR,2009,SEX,SEX_FMLE,,,,,,,3.2 [2.0 - 4.5],3.19812,1.96209,4.46716,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
5412076,SA_0000001688,COUNTRY,UZB,EUR,Europe,YEAR,2010,SEX,SEX_BTSX,,,,,,,1.8 [0.7 - 3.0],1.78629,0.67888,3.0122,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
5412612,SA_0000001688,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_MLE,,,,,,,3.1 [1.2 - 5.2],3.07588,1.21716,5.16359,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
5412619,SA_0000001688,COUNTRY,ROU,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,29.4 [22.0 - 37.0],29.36847,21.99786,36.97573,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
5413402,SA_0000001688,COUNTRY,CIV,AFR,Africa,YEAR,2006,SEX,SEX_FMLE,,,,,,,1.5 [0.8 - 2.3],1.4673,0.75124,2.25261,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
5415171,SA_0000001688,COUNTRY,LCA,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,15.1 [9.7 - 20.3],15.14699,9.69215,20.33753,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
5415297,SA_0000001688,COUNTRY,CHN,WPR,Western Pacific,YEAR,2012,SEX,SEX_BTSX,,,,,,,6.9 [4.5 - 9.4],6.92266,4.45075,9.42357,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
5416099,SA_0000001688,COUNTRY,NOR,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,7.2 [4.7 - 9.7],7.1506,4.71905,9.65668,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
5416230,SA_0000001688,COUNTRY,GIN,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,0.5 [0.0 - 1.5],0.52149,4.4e-4,1.52433,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
5416247,SA_0000001688,COUNTRY,CUB,AMR,Americas,YEAR,2008,SEX,SEX_FMLE,,,,,,,2.2 [1.2 - 3.2],2.18106,1.21796,3.15737,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
5416643,SA_0000001688,COUNTRY,ZWE,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,4.9 [2.1 - 7.9],4.90496,2.12972,7.91031,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
5416804,SA_0000001688,COUNTRY,IRL,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,13.1 [9.9 - 16.4],13.12,9.89738,16.44603,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
5417051,SA_0000001688,COUNTRY,BDI,AFR,Africa,YEAR,2003,SEX,SEX_FMLE,,,,,,,2.8 [1.7 - 3.8],2.75718,1.7461,3.84784,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
5417163,SA_0000001688,REGION,WPR,,,YEAR,2000,SEX,SEX_MLE,,,,,,,6.8 [4.6 - 9.3],6.82243,4.5966,9.30783,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
5418477,SA_0000001688,COUNTRY,BEL,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,5.2 [3.7 - 6.6],5.15116,3.72622,6.63411,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
5419872,SA_0000001688,COUNTRY,COM,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,0.0 [0.0 - 0.2],0.04799,0,0.16962,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
5421037,SA_0000001688,COUNTRY,TTO,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,2.5 [1.5 - 3.5],2.47443,1.54305,3.48503,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
5421231,SA_0000001688,COUNTRY,BEL,EUR,Europe,YEAR,2020,SEX,SEX_FMLE,,,,,,,4.3 [3.0 - 5.5],4.25161,2.97716,5.49648,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
5421992,SA_0000001688,COUNTRY,KGZ,EUR,Europe,YEAR,2010,SEX,SEX_BTSX,,,,,,,6.4 [4.0 - 8.8],6.3873,4.04622,8.78466,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
5423665,SA_0000001688,COUNTRY,ISR,EUR,Europe,YEAR,2015,SEX,SEX_MLE,,,,,,,4.7 [2.3 - 7.3],4.69323,2.27015,7.33259,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
5423903,SA_0000001688,COUNTRY,AUT,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,5.9 [4.4 - 7.5],5.87711,4.40992,7.46853,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
5425389,SA_0000001688,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2000,SEX,SEX_MLE,,,,,,,0.1 [0.0 - 0.7],0.14548,0,0.68342,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
